month,county,closed_sales,median_price,active_listings,months_inventory,days_on_market,price_yoy_change,sales_yoy_change,price_index_2012_base100
2023-06-01,Montgomery County,1414,340000.0,3735,2.6,35,-0.09291002468,-0.06357615894,206.1
2023-07-01,Montgomery County,1231,346900.0,3767,3.1,37,-0.06243243243,0.00736497545,210.2
2023-08-01,Montgomery County,1256,340447.5,3889,3.1,36,-0.04099295775,-0.02180685358,206.3
2023-09-01,Montgomery County,1121,320000.0,4116,3.7,42,-0.1028875806,-0.1060606061,193.9
2023-10-01,Montgomery County,1070,320000.0,4098,3.8,44,-0.07294744771,0.009433962264,193.9
2023-11-01,Montgomery County,1069,323000.0,4398,4.1,47,-0.07714285714,0.1135416667,195.8
2023-12-01,Montgomery County,1006,322888.0,4239,4.2,63,-0.06209460735,-0.07875457875,195.7
2024-01-01,Montgomery County,763,318990.0,4203,5.5,65,-0.04779104478,0.1666666667,193.3
2024-02-01,Montgomery County,1082,312070.0,4258,3.9,65,-0.03978461538,0.2596041909,189.1
2024-03-01,Montgomery County,1270,320000.0,4505,3.5,69,-0.03470099109,0.06543624161,193.9
2024-04-01,Montgomery County,1335,326462.0,4679,3.5,49,-0.02547202197,0.1488812392,197.9
2024-05-01,Montgomery County,1403,337950.0,4928,3.5,48,-0.03415261503,-0.01405481377,204.8
2024-06-01,Montgomery County,1403,349700.0,5055,3.6,46,0.02852941176,-0.007779349364,211.9
2024-07-01,Montgomery County,1305,340800.0,5021,3.8,42,-0.01758431825,0.06011372868,206.5
2024-08-01,Montgomery County,1286,324833.5,5219,4.1,52,-0.04586316539,0.02388535032,196.9
2024-09-01,Montgomery County,1288,309935.0,5108,4.0,67,-0.031453125,0.1489741302,187.8
2024-10-01,Montgomery County,1178,327610.0,5151,4.4,58,0.02378125,0.1009345794,198.6
2024-11-01,Montgomery County,1121,303000.0,4954,4.4,58,-0.06191950464,0.04864359214,183.6
2024-12-01,Montgomery County,1307,313640.0,4673,3.6,77,-0.02864151037,0.2992047714,190.1
2025-01-01,Montgomery County,825,315000.0,4747,5.8,76,-0.0125082291,0.08125819135,190.9
2025-02-01,Montgomery County,1042,311500.0,4893,4.7,76,-0.001826513282,-0.03696857671,188.8
2025-03-01,Montgomery County,1264,320000.0,5088,4.0,83,0.0,-0.004724409449,193.9
2025-04-01,Montgomery County,1213,334000.0,5557,4.6,59,0.02308997678,-0.09138576779,202.4
2025-05-01,Montgomery County,1521,335000.0,6118,4.0,47,-0.008729101938,0.08410548824,203.0
2025-06-01,Montgomery County,1371,331450.0,6435,4.7,53,-0.05218758936,-0.022808268,200.9
2025-07-01,Montgomery County,1325,329894.0,6485,4.9,60,-0.03200117371,0.0153256705,199.9
2025-08-01,Montgomery County,1344,340000.0,6331,4.7,63,0.04669007353,0.04510108865,206.1
2025-09-01,Montgomery County,1255,314990.0,6083,4.8,74,0.01630987142,-0.02562111801,190.9
2025-10-01,Montgomery County,1218,334495.0,6028,4.9,78,0.02101584201,0.03395585739,202.7
2025-11-01,Montgomery County,1067,319500.0,5770,5.4,76,0.05445544554,-0.04817127565,193.6
2025-12-01,Montgomery County,1318,320000.0,5351,4.1,105,0.02027802576,0.008416220352,193.9
2026-01-01,Montgomery County,800,330850.0,5285,6.6,94,0.05031746032,-0.0303030303,200.5
2026-02-01,Montgomery County,943,330000.0,5334,5.7,98,0.05939004815,-0.09500959693,200.0
2026-03-01,Montgomery County,1269,334990.0,5547,4.4,100,0.04684375,0.003955696203,203.0
2026-04-01,Montgomery County,1380,339999.5,5595,4.1,74,0.01796257485,0.1376751855,206.1
2026-05-01,Montgomery County,1457,346740.0,5277,3.6,56,0.03504477612,-0.04207758054,210.1
2012-01-01,Waller County,16,122000.0,200,12.5,140,-0.06153846154,0.2307692308,100.0
2012-02-01,Waller County,22,114500.0,194,8.8,129,-0.3868808568,0.5714285714,93.9
2012-03-01,Waller County,18,142200.0,189,10.5,149,0.2333044232,0.2,116.6
2012-04-01,Waller County,20,157500.0,202,10.1,154,0.4705745044,-0.2,129.1
2012-05-01,Waller County,23,162000.0,208,9.0,134,0.09567916891,0.15,132.8
2012-06-01,Waller County,26,145204.5,216,8.3,92,-0.05373411535,0.4444444444,119.0
2012-07-01,Waller County,23,155000.0,225,9.8,126,0.03333333333,0.5333333333,127.0
2012-08-01,Waller County,25,138000.0,230,9.2,98,-0.0177900989,-0.1666666667,113.1
2012-09-01,Waller County,22,112000.0,220,10.0,131,-0.1243158718,0.04761904762,91.8
2012-10-01,Waller County,44,92000.0,192,4.4,111,-0.454837429,2.384615385,75.4
2012-11-01,Waller County,25,141760.0,202,8.1,152,0.01257142857,0.08695652174,116.2
2012-12-01,Waller County,21,161000.0,188,9.0,109,-0.01829268293,0.05,132.0
2013-01-01,Waller County,21,125900.0,178,8.5,200,0.03196721311,0.3125,103.2
2013-02-01,Waller County,39,122000.0,179,4.6,181,0.06550218341,0.7727272727,100.0
2013-03-01,Waller County,29,197900.0,149,5.1,120,0.3917018284,0.6111111111,162.2
2013-04-01,Waller County,41,189840.0,138,3.4,97,0.2053333333,1.05,155.6
2013-05-01,Waller County,32,175000.0,138,4.3,49,0.08024691358,0.3913043478,143.4
2013-06-01,Waller County,31,202000.0,146,4.7,52,0.3911414591,0.1923076923,165.6
2013-07-01,Waller County,38,197308.5,149,3.9,48,0.2729580645,0.652173913,161.7
2013-08-01,Waller County,34,200783.0,157,4.6,87,0.4549492754,0.36,164.6
2013-09-01,Waller County,31,189000.0,151,4.9,69,0.6875,0.4090909091,154.9
2013-10-01,Waller County,29,193900.0,146,5.0,29,1.107608696,-0.3409090909,158.9
2013-11-01,Waller County,30,131200.0,138,4.6,48,-0.07449209932,0.2,107.5
2013-12-01,Waller County,29,177000.0,125,4.3,42,0.09937888199,0.380952381,145.1
2014-01-01,Waller County,20,191500.0,115,5.8,78,0.5210484512,-0.04761904762,157.0
2014-02-01,Waller County,28,183239.0,118,4.2,64,0.5019590164,-0.2820512821,150.2
2014-03-01,Waller County,34,239787.5,117,3.4,83,0.2116599293,0.1724137931,196.5
2014-04-01,Waller County,35,225000.0,114,3.3,31,0.1852085967,-0.1463414634,184.4
2014-05-01,Waller County,35,219350.0,119,3.4,35,0.2534285714,0.09375,179.8
2014-06-01,Waller County,40,200000.0,109,2.7,58,-0.009900990099,0.2903225806,163.9
2014-07-01,Waller County,55,186250.0,136,2.5,30,-0.05604674913,0.4473684211,152.7
2014-08-01,Waller County,39,205000.0,132,3.4,30,0.02100277414,0.1470588235,168.0
2014-09-01,Waller County,44,190000.0,124,2.8,36,0.005291005291,0.4193548387,155.7
2014-10-01,Waller County,39,205000.0,122,3.1,34,0.05724600309,0.3448275862,168.0
2014-11-01,Waller County,26,205000.0,121,4.7,33,0.5625,-0.1333333333,168.0
2014-12-01,Waller County,29,164000.0,111,3.8,61,-0.07344632768,0.0,134.4
2015-01-01,Waller County,27,200000.0,110,4.1,55,0.04438642298,0.35,163.9
2015-02-01,Waller County,22,206900.0,119,5.4,55,0.1291264414,-0.2142857143,169.6
2015-03-01,Waller County,26,226450.0,129,5.0,58,-0.05562216546,-0.2352941176,185.6
2015-04-01,Waller County,32,195450.0,138,4.3,28,-0.1313333333,-0.08571428571,160.2
2015-05-01,Waller County,41,227000.0,154,3.8,23,0.03487576932,0.1714285714,186.1
2015-06-01,Waller County,33,234500.0,179,5.4,40,0.1725,-0.175,192.2
2015-07-01,Waller County,36,251651.5,192,5.3,64,0.3511489933,-0.3454545455,206.3
2015-08-01,Waller County,43,237743.0,194,4.5,49,0.1597219512,0.1025641026,194.9
2015-09-01,Waller County,38,186250.0,202,5.3,27,-0.01973684211,-0.1363636364,152.7
2015-10-01,Waller County,38,328349.0,208,5.5,69,0.601702439,-0.02564102564,269.1
2015-11-01,Waller County,30,231900.0,206,6.9,46,0.1312195122,0.1538461538,190.1
2015-12-01,Waller County,31,230000.0,212,6.8,63,0.4024390244,0.06896551724,188.5
2016-01-01,Waller County,35,236900.0,220,6.3,104,0.1845,0.2962962963,194.2
2016-02-01,Waller County,39,226900.0,220,5.6,74,0.09666505558,0.7727272727,186.0
2016-03-01,Waller County,45,220000.0,217,4.8,69,-0.02848310885,0.7307692308,180.3
2016-04-01,Waller County,42,233750.0,208,5.0,31,0.1959580455,0.3125,191.6
2016-05-01,Waller County,48,279000.0,206,4.3,66,0.2290748899,0.1707317073,228.7
2016-06-01,Waller County,60,292500.0,230,3.8,70,0.2473347548,0.8181818182,239.8
2016-07-01,Waller County,35,279000.0,246,7.0,54,0.1086760858,-0.02777777778,228.7
2016-08-01,Waller County,43,270000.0,252,5.9,43,0.1356801252,0.0,221.3
2016-09-01,Waller County,43,229900.0,247,5.7,58,0.2343624161,0.1315789474,188.4
2016-10-01,Waller County,32,241075.0,250,7.8,78,-0.2657964544,-0.1578947368,197.6
2016-11-01,Waller County,38,282500.0,241,6.3,98,0.2181974989,0.2666666667,231.6
2016-12-01,Waller County,63,255000.0,241,3.8,81,0.1086956522,1.032258065,209.0
2017-01-01,Waller County,35,258500.0,232,6.6,83,0.09117771211,0.0,211.9
2017-02-01,Waller County,40,223850.0,239,6.0,94,-0.01344204495,0.02564102564,183.5
2017-03-01,Waller County,64,265000.0,232,3.6,81,0.2045454545,0.4222222222,217.2
2017-04-01,Waller County,47,285000.0,234,5.0,91,0.2192513369,0.119047619,233.6
2017-05-01,Waller County,68,275000.0,245,3.6,57,-0.01433691756,0.4166666667,225.4
2017-06-01,Waller County,63,265000.0,261,4.1,51,-0.09401709402,0.05,217.2
2017-07-01,Waller County,42,262750.0,279,6.6,56,-0.0582437276,0.2,215.4
2017-08-01,Waller County,39,252000.0,281,7.2,59,-0.06666666667,-0.09302325581,206.6
2017-09-01,Waller County,53,269990.0,280,5.3,62,0.1743801653,0.2325581395,221.3
2017-10-01,Waller County,56,272250.0,268,4.8,78,0.1293166027,0.75,223.2
2017-11-01,Waller County,50,287700.0,257,5.1,105,0.01840707965,0.3157894737,235.8
2017-12-01,Waller County,65,240000.0,242,3.7,91,-0.05882352941,0.03174603175,196.7
2018-01-01,Waller County,39,225000.0,243,6.2,88,-0.1295938104,0.1142857143,184.4
2018-02-01,Waller County,49,285000.0,222,4.5,115,0.2731740004,0.225,233.6
2018-03-01,Waller County,71,249000.0,226,3.2,82,-0.06037735849,0.109375,204.1
2018-04-01,Waller County,65,249000.0,268,4.1,75,-0.1263157895,0.3829787234,204.1
2018-05-01,Waller County,83,255000.0,281,3.4,71,-0.07272727273,0.2205882353,209.0
2018-06-01,Waller County,60,243750.0,295,4.9,75,-0.08018867925,-0.04761904762,199.8
2018-07-01,Waller County,67,260000.0,305,4.6,46,-0.01046622265,0.5952380952,213.1
2018-08-01,Waller County,80,292623.0,328,4.1,42,0.161202381,1.051282051,239.9
2018-09-01,Waller County,55,299965.0,319,5.8,73,0.1110226305,0.03773584906,245.9
2018-10-01,Waller County,62,303218.5,327,5.3,63,0.1137502296,0.1071428571,248.5
2018-11-01,Waller County,74,292450.0,319,4.3,77,0.01651025374,0.48,239.7
2018-12-01,Waller County,79,232000.0,299,3.8,91,-0.03333333333,0.2153846154,190.2
2019-01-01,Waller County,39,230000.0,327,8.4,76,0.02222222222,0.0,188.5
2019-02-01,Waller County,53,320000.0,316,6.0,104,0.1228070175,0.08163265306,262.3
2019-03-01,Waller County,68,230000.0,306,4.5,91,-0.07630522088,-0.04225352113,188.5
2019-04-01,Waller County,87,237000.0,310,3.6,78,-0.04819277108,0.3384615385,194.3
2019-05-01,Waller County,84,232500.0,324,3.9,81,-0.08823529412,0.01204819277,190.6
2019-06-01,Waller County,80,273170.0,345,4.3,41,0.1206974359,0.3333333333,223.9
2019-07-01,Waller County,90,285950.0,346,3.8,69,0.09980769231,0.3432835821,234.4
2019-08-01,Waller County,88,292905.0,346,3.9,62,0.000963697317,0.1,240.1
2019-09-01,Waller County,87,265000.0,343,3.9,67,-0.1165635991,0.5818181818,217.2
2019-10-01,Waller County,71,235000.0,335,4.7,50,-0.2249813253,0.1451612903,192.6
2019-11-01,Waller County,59,285900.0,349,5.9,89,-0.02239699094,-0.2027027027,234.3
2019-12-01,Waller County,94,307243.0,354,3.8,99,0.3243232759,0.1898734177,251.8
2020-01-01,Waller County,53,262268.0,365,6.9,69,0.1402956522,0.358974359,215.0
2020-02-01,Waller County,60,311453.5,350,5.8,116,-0.0267078125,0.1320754717,255.3
2020-03-01,Waller County,91,265000.0,341,3.7,90,0.152173913,0.3382352941,217.2
2020-04-01,Waller County,77,251000.0,332,4.3,109,0.05907172996,-0.1149425287,205.7
2020-05-01,Waller County,72,291500.0,319,4.4,90,0.2537634409,-0.1428571429,238.9
2020-06-01,Waller County,114,315042.0,282,2.5,89,0.1532818391,0.425,258.2
2020-07-01,Waller County,104,327500.0,268,2.6,70,0.1453051233,0.1555555556,268.4
2020-08-01,Waller County,82,287500.0,267,3.3,56,-0.01845308206,-0.06818181818,235.7
2020-09-01,Waller County,107,300000.0,236,2.2,58,0.1320754717,0.2298850575,245.9
2020-10-01,Waller County,99,295000.0,242,2.4,47,0.2553191489,0.3943661972,241.8
2020-11-01,Waller County,81,279000.0,219,2.7,45,-0.0241343127,0.3728813559,228.7
2020-12-01,Waller County,119,320000.0,222,1.9,49,0.04152088087,0.2659574468,262.3
2021-01-01,Waller County,74,282250.0,204,2.8,42,0.07618924154,0.3962264151,231.4
2021-02-01,Waller County,62,299000.0,166,2.7,40,-0.03998510211,0.03333333333,245.1
2021-03-01,Waller County,114,298750.0,137,1.2,63,0.1273584906,0.2527472527,244.9
2021-04-01,Waller County,104,327500.0,112,1.1,24,0.3047808765,0.3506493506,268.4
2021-05-01,Waller County,95,310000.0,120,1.3,28,0.06346483705,0.3194444444,254.1
2021-06-01,Waller County,113,327500.0,149,1.3,15,0.03954393382,-0.008771929825,268.4
2021-07-01,Waller County,89,315000.0,182,2.0,14,-0.03816793893,-0.1442307692,258.2
2021-08-01,Waller County,73,382070.0,199,2.7,18,0.3289391304,-0.1097560976,313.2
2021-09-01,Waller County,76,386750.0,190,2.5,20,0.2891666667,-0.2897196262,317.0
2021-10-01,Waller County,66,356306.0,217,3.3,25,0.2078169492,-0.3333333333,292.1
2021-11-01,Waller County,75,335000.0,174,2.3,21,0.2007168459,-0.07407407407,274.6
2021-12-01,Waller County,100,388950.0,179,1.8,29,0.21546875,-0.1596638655,318.8
2022-01-01,Waller County,63,324000.0,201,3.2,38,0.147918512,-0.1486486486,265.6
2022-02-01,Waller County,75,340000.0,201,2.7,33,0.1371237458,0.2096774194,278.7
2022-03-01,Waller County,127,400000.0,208,1.6,23,0.3389121339,0.1140350877,327.9
2022-04-01,Waller County,96,359367.5,251,2.6,19,0.09730534351,-0.07692307692,294.6
2022-05-01,Waller County,148,356000.0,289,2.0,19,0.1483870968,0.5578947368,291.8
2022-06-01,Waller County,143,395000.0,373,2.6,27,0.2061068702,0.2654867257,323.8
2022-07-01,Waller County,112,387324.0,468,4.2,23,0.2296,0.2584269663,317.5
2022-08-01,Waller County,106,377495.0,446,4.2,29,-0.01197424556,0.4520547945,309.4
2022-09-01,Waller County,109,397000.0,483,4.4,45,0.02650290886,0.4342105263,325.4
2022-10-01,Waller County,106,416500.0,495,4.7,47,0.168939058,0.6060606061,341.4
2022-11-01,Waller County,102,374981.5,505,5.0,56,0.1193477612,0.36,307.4
2022-12-01,Waller County,113,414507.0,472,4.2,83,0.06570767451,0.13,339.8
2023-01-01,Waller County,89,350000.0,429,4.8,75,0.08024691358,0.4126984127,286.9
2023-02-01,Waller County,151,343710.0,450,3.0,76,0.01091176471,1.013333333,281.7
2023-03-01,Waller County,144,345935.0,420,2.9,91,-0.1351625,0.1338582677,283.6
2023-04-01,Waller County,128,394695.0,417,3.3,64,0.09830466027,0.3333333333,323.5
2023-05-01,Waller County,141,355000.0,421,3.0,51,-0.002808988764,-0.0472972973,291.0
2023-06-01,Waller County,148,371440.0,467,3.2,46,-0.05964556962,0.03496503497,304.5
2023-07-01,Waller County,115,378690.0,449,3.9,48,-0.02229141494,0.02678571429,310.4
2023-08-01,Waller County,144,410000.0,518,3.6,48,0.08610710076,0.358490566,336.1
2023-09-01,Waller County,132,355000.0,548,4.2,74,-0.1057934509,0.2110091743,291.0
2023-10-01,Waller County,93,375000.0,550,5.9,66,-0.09963985594,-0.1226415094,307.4
2023-11-01,Waller County,140,369807.5,574,4.1,59,-0.01379801404,0.3725490196,303.1
2023-12-01,Waller County,152,385000.0,538,3.5,76,-0.07118577008,0.3451327434,315.6
2024-01-01,Waller County,115,354990.0,530,4.6,74,0.01425714286,0.2921348315,291.0
2024-02-01,Waller County,168,350652.5,532,3.2,72,0.02019871403,0.1125827815,287.4
2024-03-01,Waller County,143,375000.0,555,3.9,85,0.08401867403,-0.006944444444,307.4
2024-04-01,Waller County,159,380000.0,563,3.5,71,-0.03723127985,0.2421875,311.5
2024-05-01,Waller County,156,379695.0,542,3.5,44,0.06956338028,0.1063829787,311.2
2024-06-01,Waller County,158,361000.0,534,3.4,59,-0.02810682748,0.06756756757,295.9
2024-07-01,Waller County,159,389000.0,512,3.2,97,0.02722543505,0.3826086957,318.9
2024-08-01,Waller County,146,352241.0,546,3.7,51,-0.1408756098,0.01388888889,288.7
2024-09-01,Waller County,150,372486.0,539,3.6,79,0.04925633803,0.1363636364,305.3
2024-10-01,Waller County,111,392366.0,548,4.9,69,0.04630933333,0.1935483871,321.6
2024-11-01,Waller County,92,383109.5,570,6.2,75,0.03597006551,-0.3428571429,314.0
2024-12-01,Waller County,121,375000.0,544,4.5,84,-0.02597402597,-0.2039473684,307.4
2025-01-01,Waller County,82,380000.0,574,7.0,124,0.07045268881,-0.2869565217,311.5
2025-02-01,Waller County,94,354990.0,625,6.6,104,0.01236979631,-0.4404761905,291.0
2025-03-01,Waller County,122,314995.0,677,5.5,70,-0.1600133333,-0.1468531469,258.2
2025-04-01,Waller County,119,330000.0,748,6.3,68,-0.1315789474,-0.251572327,270.5
2025-05-01,Waller County,173,325000.0,795,4.6,60,-0.1440498295,0.108974359,266.4
2025-06-01,Waller County,176,310000.0,816,4.6,60,-0.1412742382,0.1139240506,254.1
2025-07-01,Waller County,161,317000.0,839,5.2,47,-0.1850899743,0.01257861635,259.8
2025-08-01,Waller County,164,324495.0,796,4.9,58,-0.07876993309,0.1232876712,266.0
2025-09-01,Waller County,181,320000.0,776,4.3,75,-0.1409073093,0.2066666667,262.3
2025-10-01,Waller County,204,313945.0,780,3.8,77,-0.1998669609,0.8378378378,257.3
2025-11-01,Waller County,153,307155.0,780,5.1,60,-0.1982579393,0.6630434783,251.8
2025-12-01,Waller County,157,330000.0,764,4.9,80,-0.12,0.2975206612,270.5
2026-01-01,Waller County,121,297990.0,775,6.4,105,-0.2158157895,0.4756097561,244.3
2026-02-01,Waller County,134,307595.0,795,5.9,84,-0.1335108031,0.4255319149,252.1
2026-03-01,Waller County,173,342000.0,828,4.8,106,0.08573151955,0.4180327869,280.3
2026-04-01,Waller County,163,328990.0,838,5.1,70,-0.003060606061,0.3697478992,269.7
2026-05-01,Waller County,175,345000.0,797,4.6,76,0.06153846154,0.01156069364,282.8
